10.7733 	WARNING 	Font Manager failed to load file /System/Library/PrivateFrameworks/FontServices.framework/Resources/Reserved/PingFangUI.ttc
13.3118 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
13.3126 	INFO 	Loaded monitor calibration from ['2022_04_19 09:31']
13.3129 	WARNING 	This monitor has not been color-calibrated. Using default DKL conversion matrix.
13.4044 	WARNING 	This monitor has not been color-calibrated. Using default DKL conversion matrix.
13.4045 	WARNING 	This monitor has not been color-calibrated. Using default DKL conversion matrix.
13.4585 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x17c743700>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x17c743760>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='dkl', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x17c7c4580>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([3840, 2160]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.4586 	EXP 	window1: backgroundImage = ''
13.4586 	EXP 	window1: backgroundFit = 'none'
13.4658 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.4668 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.4678 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.4692 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.4705 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.4710 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.4719 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.4734 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.4735 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.4737 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.4747 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.4756 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.4765 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.4774 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.4781 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.4792 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.4801 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.4804 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.4808 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.4823 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.4824 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.4827 	DEBUG 	Uploading Texture Font fontname to graphics card
13.4860 	DEBUG 	Upload of Texture Font fontname complete
13.4913 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.4932 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.4949 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.4951 	DEBUG 	Uploading Texture Font fontname to graphics card
13.4967 	DEBUG 	Upload of Texture Font fontname complete
13.4978 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
13.4979 	EXP 	window1: recordFrameIntervals = False
13.6243 	EXP 	window1: recordFrameIntervals = True
14.4755 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

14.4873 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.4884 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
