11.0108 	WARNING 	Font Manager failed to load file /System/Library/PrivateFrameworks/FontServices.framework/Resources/Reserved/PingFangUI.ttc
12.5224 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
12.5235 	INFO 	Loaded monitor calibration from ['2022_04_19 09:31']
12.5239 	WARNING 	This monitor has not been color-calibrated. Using default DKL conversion matrix.
12.6217 	WARNING 	This monitor has not been color-calibrated. Using default DKL conversion matrix.
12.6219 	WARNING 	This monitor has not been color-calibrated. Using default DKL conversion matrix.
12.6764 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x17e99aa40>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x17e99aaa0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='dkl', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x17ea4c610>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([3840, 2160]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.6764 	EXP 	window1: backgroundImage = ''
12.6764 	EXP 	window1: backgroundFit = 'none'
12.6833 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.6843 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.6852 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.6867 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.6880 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.6885 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.6894 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.6908 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.6909 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.6911 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.6921 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.6931 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.6939 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.6948 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
