11.4573 	WARNING 	Font Manager failed to load file /System/Library/PrivateFrameworks/FontServices.framework/Resources/Reserved/PingFangUI.ttc
15.5954 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
15.5965 	INFO 	Loaded monitor calibration from ['2022_04_19 09:31']
15.5968 	WARNING 	This monitor has not been color-calibrated. Using default DKL conversion matrix.
15.6892 	WARNING 	This monitor has not been color-calibrated. Using default DKL conversion matrix.
15.6894 	WARNING 	This monitor has not been color-calibrated. Using default DKL conversion matrix.
15.7408 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x17ec9ada0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x17ec9ae00>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='dkl', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x17e1dc430>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=0, size=array([1600, 1200]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
15.7409 	EXP 	window1: backgroundImage = ''
15.7409 	EXP 	window1: backgroundFit = 'none'
15.7486 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7491 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7495 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7500 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7505 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7507 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7511 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7516 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7517 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7519 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7523 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7526 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7530 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7534 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7537 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7542 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7546 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7548 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7550 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7556 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7558 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7560 	DEBUG 	Uploading Texture Font fontname to graphics card
15.7592 	DEBUG 	Upload of Texture Font fontname complete
15.7633 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7640 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7647 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7648 	DEBUG 	Uploading Texture Font fontname to graphics card
15.7665 	DEBUG 	Upload of Texture Font fontname complete
15.7677 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
15.7677 	EXP 	window1: recordFrameIntervals = False
15.8978 	EXP 	window1: recordFrameIntervals = True
16.7480 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

16.7548 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.7553 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.7561 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.7572 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.7582 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.7592 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.7596 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.7604 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.7613 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.7621 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.7623 	DEBUG 	Uploading Texture Font fontname to graphics card
16.7648 	DEBUG 	Upload of Texture Font fontname complete
16.7803 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
19.1932 	INFO 	keyboard.Keyboard is using iohub backend.
19.1933 	INFO 	keyboard.Keyboard is using iohub backend.
19.1933 	INFO 	keyboard.Keyboard is using iohub backend.
19.1933 	INFO 	keyboard.Keyboard is using iohub backend.
19.1933 	INFO 	keyboard.Keyboard is using iohub backend.
19.1933 	EXP 	distraction_demo: status = STARTED
19.2656 	EXP 	Created image_dis_instruct = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='stimuli/dis_instruct.png', interpolate=True, mask=None, maskParams=None, name='image_dis_instruct', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.1  , 0.825]), texRes=128.0, units='height', win=Window(...))
19.2799 	EXP 	Created text_refresh = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_refresh', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
19.2946 	EXP 	Created wait4trigger_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Noto Sans SC', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='wait4trigger_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='即将开始，请等待。', units='height', win=Window(...), wrapWidth=1)
19.2956 	EXP 	Created fake_stimulus_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Noto Sans SC', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fake_stimulus_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='即将开始，请等待。', units='height', win=Window(...), wrapWidth=1)
